Time_s	Pulse	Resp
246.358	2989.000	1756.917
246.362	2998.000	1760.598
246.366	3008.000	1764.326
246.370	3014.000	1768.122
246.374	3019.000	1772.001
246.378	3021.000	1775.984
246.382	3021.000	1780.088
246.386	3020.000	1784.332
246.390	3016.000	1788.734
246.394	3011.000	1793.311
246.398	3004.000	1798.062
246.402	2994.000	1802.966
246.406	2984.000	1808.000
246.410	2970.000	1813.142
246.414	2955.000	1818.371
246.418	2939.000	1823.666
246.422	2920.000	1829.003
246.426	2901.000	1834.361
246.430	2880.000	1839.718
246.434	2858.000	1845.052
246.438	2835.000	1850.341
246.442	2809.000	1855.563
246.446	2782.000	1860.697
246.450	2754.000	1865.721
246.454	2725.000	1870.611
246.458	2695.000	1875.348
246.462	2665.000	1879.931
246.466	2634.000	1884.377
246.470	2603.000	1888.707
246.474	2571.000	1892.940
246.478	2540.000	1897.096
246.482	2509.000	1901.194
246.486	2479.000	1905.254
246.490	2450.000	1909.296
246.494	2422.000	1913.339
246.498	2395.000	1917.402
246.502	2369.000	1921.507
246.506	2344.000	1925.671
246.510	2321.000	1929.914
246.514	2298.000	1934.257
246.518	2277.000	1938.719
246.522	2257.000	1943.318
246.526	2237.000	1948.057
246.530	2219.000	1952.921
246.534	2200.000	1957.894
246.538	2182.000	1962.961
246.542	2164.000	1968.108
246.546	2147.000	1973.317
246.550	2128.000	1978.574
246.554	2112.000	1983.863
246.558	2095.000	1989.169
246.562	2079.000	1994.476
246.566	2063.000	1999.770
246.574	2033.000	2010.252
246.578	2018.000	2015.410
246.582	2004.000	2020.492
246.586	1990.000	2025.484
246.590	1977.000	2030.382
246.594	1965.000	2035.199
246.598	1952.000	2039.945
246.602	1940.000	2044.632
246.606	1928.000	2049.271
246.610	1916.000	2053.875
246.614	1903.000	2058.453
246.618	1891.000	2063.019
246.622	1878.000	2067.583
246.626	1866.000	2072.157
246.630	1855.000	2076.752
246.634	1842.000	2081.380
246.638	1829.000	2086.052
246.642	1816.000	2090.779
246.646	1803.000	2095.574
246.650	1789.000	2100.447
246.654	1775.000	2105.398
246.658	1760.000	2110.416
246.662	1746.000	2115.490
246.666	1733.000	2120.609
246.670	1720.000	2125.760
246.674	1708.000	2130.934
246.678	1696.000	2136.118
246.682	1684.000	2141.301
246.686	1674.000	2146.472
246.690	1662.000	2151.620
246.694	1651.000	2156.732
246.698	1640.000	2161.798
246.702	1628.000	2166.806
246.706	1615.000	2171.746
246.710	1603.000	2176.604
246.714	1591.000	2181.372
246.718	1579.000	2186.046
246.722	1568.000	2190.634
246.726	1557.000	2195.144
246.730	1546.000	2199.582
246.734	1536.000	2203.958
246.738	1527.000	2208.278
246.742	1518.000	2212.550
246.746	1509.000	2216.782
246.750	1501.000	2220.981
246.754	1492.000	2225.154
246.758	1483.000	2229.310
246.762	1474.000	2233.457
246.766	1468.000	2237.600
246.770	1459.000	2241.750
246.774	1452.000	2245.912
246.778	1445.000	2250.094
246.782	1439.000	2254.299
246.786	1433.000	2258.524
246.790	1428.000	2262.766
246.794	1424.000	2267.021
246.798	1420.000	2271.288
246.802	1416.000	2275.562
246.806	1413.000	2279.842
246.810	1412.000	2284.124
246.814	1412.000	2288.404
246.818	1412.000	2292.681
246.822	1413.000	2296.951
246.826	1412.000	2301.211
246.830	1412.000	2305.458
246.834	1412.000	2309.689
246.838	1412.000	2313.902
246.842	1412.000	2318.093
246.846	1413.000	2322.259
246.850	1413.000	2326.400
246.854	1413.000	2330.514
246.858	1415.000	2334.600
246.862	1415.000	2338.655
246.866	1416.000	2342.677
246.870	1417.000	2346.667
246.874	1417.000	2350.621
246.878	1417.000	2354.539
246.882	1416.000	2358.418
246.886	1418.000	2362.258
246.890	1417.000	2366.056
246.894	1417.000	2369.811
246.898	1418.000	2373.521
246.902	1418.000	2377.186
246.906	1419.000	2380.802
246.910	1420.000	2384.374
246.914	1422.000	2387.907
246.918	1424.000	2391.406
246.922	1427.000	2394.880
246.926	1430.000	2398.334
246.930	1433.000	2401.774
246.934	1437.000	2405.207
246.938	1443.000	2408.640
246.942	1449.000	2412.078
246.946	1458.000	2415.528
246.950	1471.000	2418.996
246.954	1487.000	2422.489
246.958	1505.000	2426.013
246.962	1530.000	2429.574
246.966	1556.000	2433.179
246.970	1588.000	2436.834
246.974	1623.000	2440.541
246.978	1663.000	2444.295
246.982	1708.000	2448.095
246.986	1756.000	2451.936
246.990	1809.000	2455.816
246.994	1865.000	2459.730
246.998	1923.000	2463.675
247.002	1982.000	2467.649
247.006	2043.000	2471.647
247.010	2104.000	2475.666
247.014	2165.000	2479.703
247.018	2225.000	2483.754
247.022	2285.000	2487.817
247.026	2342.000	2491.887
247.030	2400.000	2495.962
247.034	2455.000	2500.038
247.038	2509.000	2504.115
247.042	2561.000	2508.198
247.046	2610.000	2512.291
247.050	2657.000	2516.397
247.054	2701.000	2520.522
247.058	2740.000	2524.670
247.062	2778.000	2528.844
247.066	2811.000	2533.049
247.070	2843.000	2537.289
247.074	2870.000	2541.569
247.078	2895.000	2545.892
247.082	2916.000	2550.263
247.086	2936.000	2554.687
247.090	2952.000	2559.166
247.094	2966.000	2563.706
247.098	2978.000	2568.310
247.102	2988.000	2572.976
247.106	2995.000	2577.693
247.110	3000.000	2582.450
247.114	3004.000	2587.236
247.118	3005.000	2592.042
247.122	3005.000	2596.857
247.126	3003.000	2601.669
247.130	3000.000	2606.469
247.134	2995.000	2611.246
247.138	2988.000	2615.989
247.142	2981.000	2620.688
247.146	2973.000	2625.332
247.150	2964.000	2629.910
247.154	2953.000	2634.413
247.158	2940.000	2638.828
247.162	2925.000	2643.147
247.166	2907.000	2647.368
247.170	2889.000	2651.503
247.174	2869.000	2655.561
247.178	2847.000	2659.552
247.182	2826.000	2663.487
247.186	2803.000	2667.376
247.190	2780.000	2671.230
247.194	2756.000	2675.058
247.198	2731.000	2678.871
247.202	2704.000	2682.679
247.206	2678.000	2686.493
247.210	2651.000	2690.323
247.214	2623.000	2694.178
247.218	2595.000	2698.071
247.222	2567.000	2702.010
247.226	2539.000	2706.006
247.230	2512.000	2710.061
247.234	2484.000	2714.172
247.238	2457.000	2718.336
247.242	2429.000	2722.546
247.246	2403.000	2726.799
247.250	2377.000	2731.092
247.254	2353.000	2735.419
247.258	2329.000	2739.776
247.262	2305.000	2744.160
247.266	2284.000	2748.566
247.270	2263.000	2752.989
247.274	2241.000	2757.426
247.278	2220.000	2761.872
247.282	2200.000	2766.323
247.286	2180.000	2770.775
247.290	2162.000	2775.224
247.294	2144.000	2779.665
247.298	2127.000	2784.095
247.302	2111.000	2788.510
247.306	2095.000	2792.908
247.310	2079.000	2797.283
247.314	2064.000	2801.633
247.318	2049.000	2805.954
247.322	2033.000	2810.242
247.326	2018.000	2814.495
247.330	2003.000	2818.707
247.334	1989.000	2822.875
247.338	1976.000	2826.997
247.342	1962.000	2831.068
247.346	1950.000	2835.085
247.350	1937.000	2839.043
247.354	1925.000	2842.941
247.358	1913.000	2846.777
247.362	1901.000	2850.556
247.366	1888.000	2854.282
247.370	1875.000	2857.958
247.374	1861.000	2861.589
247.378	1848.000	2865.179
247.382	1834.000	2868.732
247.386	1821.000	2872.252
247.390	1808.000	2875.742
247.394	1794.000	2879.208
247.398	1781.000	2882.652
247.402	1769.000	2886.080
247.406	1756.000	2889.494
247.410	1743.000	2892.900
247.414	1730.000	2896.300
247.418	1718.000	2899.700
247.422	1705.000	2903.102
247.426	1692.000	2906.508
247.430	1679.000	2909.920
247.434	1667.000	2913.341
247.438	1655.000	2916.773
247.442	1641.000	2920.218
247.446	1628.000	2923.678
247.450	1614.000	2927.155
247.454	1600.000	2930.652
247.458	1586.000	2934.170
247.462	1573.000	2937.712
247.466	1562.000	2941.279
247.470	1550.000	2944.875
247.474	1541.000	2948.500
247.478	1531.000	2952.158
247.482	1523.000	2955.851
247.486	1514.000	2959.577
247.490	1506.000	2963.335
247.494	1498.000	2967.123
247.498	1491.000	2970.939
247.502	1484.000	2974.779
247.506	1478.000	2978.641
247.510	1473.000	2982.524
247.514	1469.000	2986.424
247.518	1465.000	2990.339
247.522	1462.000	2994.268
247.526	1458.000	2998.207
247.530	1455.000	3002.154
247.534	1451.000	3006.107
247.538	1447.000	3010.064
247.542	1443.000	3014.022
247.546	1440.000	3017.978
247.550	1437.000	3021.932
247.554	1435.000	3025.883
247.558	1434.000	3029.833
247.562	1433.000	3033.779
247.566	1432.000	3037.724
247.570	1430.000	3041.665
247.574	1430.000	3045.605
247.578	1429.000	3049.542
247.582	1429.000	3053.477
247.586	1428.000	3057.410
247.590	1428.000	3061.340
247.594	1428.000	3065.269
247.598	1427.000	3069.195
247.602	1427.000	3073.118
247.606	1427.000	3077.040
247.610	1428.000	3080.959
247.614	1429.000	3084.876
247.618	1431.000	3088.790
247.622	1434.000	3092.700
247.626	1436.000	3096.606
247.630	1440.000	3100.507
247.634	1444.000	3104.402
247.638	1448.000	3108.290
247.642	1451.000	3112.172
247.646	1455.000	3116.046
247.650	1458.000	3119.912
247.654	1461.000	3123.770
247.658	1463.000	3127.617
247.662	1464.000	3131.455
247.666	1465.000	3135.281
247.670	1465.000	3139.097
247.674	1464.000	3142.900
247.678	1463.000	3146.694
247.682	1461.000	3150.484
247.686	1460.000	3154.275
247.690	1460.000	3158.073
247.694	1461.000	3161.883
247.698	1465.000	3165.710
247.702	1470.000	3169.561
247.706	1480.000	3173.441
247.710	1493.000	3177.354
247.714	1512.000	3181.307
247.718	1536.000	3185.305
247.722	1565.000	3189.354
247.726	1597.000	3193.458
247.730	1634.000	3197.624
247.734	1674.000	3201.857
247.738	1718.000	3206.162
247.742	1766.000	3210.539
247.746	1817.000	3214.983
247.750	1871.000	3219.490
247.754	1928.000	3224.054
247.758	1986.000	3228.670
247.762	2046.000	3233.333
247.766	2107.000	3238.038
247.770	2168.000	3242.780
247.774	2229.000	3247.553
247.778	2290.000	3252.353
247.782	2349.000	3257.175
247.786	2408.000	3262.013
247.790	2465.000	3266.862
247.794	2520.000	3271.717
247.798	2573.000	3276.573
247.802	2621.000	3281.425
247.806	2667.000	3286.270
247.810	2709.000	3291.103
247.814	2747.000	3295.924
247.818	2783.000	3300.729
247.822	2814.000	3305.515
247.826	2842.000	3310.281
247.830	2866.000	3315.022
247.834	2888.000	3319.738
247.838	2906.000	3324.424
247.842	2922.000	3329.079
247.846	2935.000	3333.700
247.850	2947.000	3338.284
247.854	2957.000	3342.828
247.858	2965.000	3347.331
247.862	2972.000	3351.789
247.866	2977.000	3356.199
247.870	2982.000	3360.565
247.874	2985.000	3364.893
247.878	2985.000	3369.188
247.882	2985.000	3373.459
247.886	2982.000	3377.713
247.890	2978.000	3381.955
247.894	2973.000	3386.192
247.898	2966.000	3390.432
247.902	2957.000	3394.682
247.906	2945.000	3398.947
247.910	2933.000	3403.236
247.914	2920.000	3407.554
247.918	2905.000	3411.909
247.922	2889.000	3416.307
247.926	2872.000	3420.755
247.930	2853.000	3425.260
247.934	2833.000	3429.821
247.938	2813.000	3434.433
247.942	2791.000	3439.087
247.946	2767.000	3443.776
247.950	2743.000	3448.495
247.954	2718.000	3453.235
247.958	2690.000	3457.990
247.962	2663.000	3462.752
247.966	2634.000	3467.515
247.970	2605.000	3472.271
247.974	2575.000	3477.014
247.978	2545.000	3481.736
247.982	2514.000	3486.431
247.986	2484.000	3491.091
247.990	2454.000	3495.709
247.994	2426.000	3500.278
247.998	2398.000	3504.797
248.002	2372.000	3509.267
248.006	2348.000	3513.691
248.010	2325.000	3518.070
248.014	2302.000	3522.407
248.018	2281.000	3526.705
248.022	2261.000	3530.965
248.026	2241.000	3535.191
248.030	2222.000	3539.384
248.034	2205.000	3543.546
248.038	2187.000	3547.681
248.042	2171.000	3551.789
248.046	2154.000	3555.875
248.050	2138.000	3559.939
248.054	2121.000	3563.984
248.058	2105.000	3568.012
248.062	2088.000	3572.026
248.066	2073.000	3576.025
248.070	2059.000	3580.011
248.074	2046.000	3583.984
248.078	2033.000	3587.945
248.082	2021.000	3591.895
248.086	2008.000	3595.834
248.090	1996.000	3599.764
248.094	1983.000	3603.684
248.098	1970.000	3607.596
248.102	1958.000	3611.501
248.106	1945.000	3615.399
248.110	1933.000	3619.291
248.114	1920.000	3623.178
248.118	1908.000	3627.060
248.122	1894.000	3630.939
248.126	1880.000	3634.814
248.130	1866.000	3638.687
248.134	1851.000	3642.558
248.138	1837.000	3646.428
248.142	1823.000	3650.296
248.146	1808.000	3654.164
248.150	1795.000	3658.033
248.154	1781.000	3661.902
248.158	1768.000	3665.772
248.162	1754.000	3669.645
248.166	1740.000	3673.519
248.170	1725.000	3677.397
248.174	1710.000	3681.278
248.178	1697.000	3685.163
248.182	1682.000	3689.053
248.186	1667.000	3692.948
248.190	1653.000	3696.848
248.194	1639.000	3700.754
248.198	1626.000	3704.665
248.202	1614.000	3708.582
248.206	1600.000	3712.504
248.210	1588.000	3716.431
248.214	1576.000	3720.363
248.218	1565.000	3724.301
248.222	1554.000	3728.244
248.226	1544.000	3732.192
248.230	1534.000	3736.145
248.234	1526.000	3740.104
248.238	1520.000	3744.068
248.242	1514.000	3748.037
248.246	1510.000	3752.011
248.250	1504.000	3755.990
248.254	1498.000	3759.973
248.258	1492.000	3763.955
248.262	1486.000	3767.935
248.266	1480.000	3771.907
248.270	1473.000	3775.869
248.274	1468.000	3779.818
248.278	1461.000	3783.750
248.282	1454.000	3787.661
248.286	1447.000	3791.548
248.290	1441.000	3795.408
248.294	1435.000	3799.238
248.298	1430.000	3803.033
248.302	1425.000	3806.791
248.306	1420.000	3810.508
248.310	1417.000	3814.181
248.314	1413.000	3817.807
248.318	1411.000	3821.387
248.322	1408.000	3824.929
248.326	1407.000	3828.442
248.330	1406.000	3831.932
248.334	1405.000	3835.408
248.338	1405.000	3838.878
248.342	1406.000	3842.349
248.346	1407.000	3845.828
248.350	1409.000	3849.325
248.354	1411.000	3852.846
248.358	1414.000	3856.400
248.362	1418.000	3859.993
248.366	1420.000	3863.635
248.370	1423.000	3867.332
248.374	1424.000	3871.093
248.378	1427.000	3874.925
248.382	1428.000	3878.830
248.386	1429.000	3882.804
248.390	1429.000	3886.841
248.394	1428.000	3890.940
248.398	1427.000	3895.094
248.402	1425.000	3899.299
248.406	1423.000	3903.552
248.410	1420.000	3907.847
248.414	1417.000	3912.182
248.418	1415.000	3916.551
248.422	1413.000	3920.949
248.426	1411.000	3925.374
248.430	1411.000	3929.820
248.434	1412.000	3934.283
248.438	1414.000	3938.759
248.442	1416.000	3943.243
248.446	1421.000	3947.726
248.450	1425.000	3952.195
248.454	1433.000	3956.635
248.458	1442.000	3961.033
248.462	1454.000	3965.373
248.466	1469.000	3969.643
248.470	1487.000	3973.828
248.474	1509.000	3977.915
248.478	1536.000	3981.889
248.482	1566.000	3985.736
248.486	1602.000	3989.442
248.490	1642.000	3992.993
248.494	1687.000	3996.375
248.498	1736.000	3999.574
248.502	1789.000	4002.577
248.506	1845.000	4005.369
248.510	1904.000	4007.960
248.514	1962.000	4010.376
248.518	2023.000	4012.649
248.522	2084.000	4014.808
248.526	2145.000	4016.882
248.530	2204.000	4018.901
248.534	2262.000	4020.894
248.538	2318.000	4022.892
248.542	2373.000	4024.924
248.546	2426.000	4027.019
248.550	2477.000	4029.207
248.554	2526.000	4031.518
248.558	2572.000	4033.981
248.562	2616.000	4036.626
248.566	2657.000	4039.483
248.570	2693.000	4042.580
248.574	2728.000	4045.910
248.578	2758.000	4049.434
248.582	2786.000	4053.110
248.586	2812.000	4056.898
248.590	2835.000	4060.754
248.594	2857.000	4064.639
248.598	2874.000	4068.510
248.602	2890.000	4072.326
248.606	2904.000	4076.045
248.610	2914.000	4079.626
248.614	2921.000	4083.027
248.618	2927.000	4086.208
248.622	2930.000	4089.126
248.626	2934.000	4091.740
248.630	2935.000	4094.008
248.634	2933.000	4095.891
248.638	2931.000	4097.384
248.642	2926.000	4098.518
248.646	2920.000	4099.325
248.650	2913.000	4099.837
248.654	2904.000	4100.087
248.658	2894.000	4100.107
248.662	2882.000	4099.929
248.666	2870.000	4099.585
248.670	2857.000	4099.109
248.674	2842.000	4098.532
248.678	2825.000	4097.886
248.682	2807.000	4097.204
248.686	2787.000	4096.519
248.690	2765.000	4095.862
248.694	2743.000	4095.265
248.698	2718.000	4094.761
248.702	2693.000	4094.361
248.706	2667.000	4094.057
248.710	2640.000	4093.841
248.714	2612.000	4093.704
248.718	2583.000	4093.637
248.722	2555.000	4093.632
248.726	2528.000	4093.679
248.730	2501.000	4093.771
248.734	2476.000	4093.899
248.738	2449.000	4094.054
248.742	2424.000	4094.227
248.746	2400.000	4094.409
248.750	2377.000	4094.593
248.754	2354.000	4094.769
248.758	2334.000	4094.929
248.762	2313.000	4095.064
248.766	2293.000	4095.171
248.770	2274.000	4095.253
248.774	2254.000	4095.311
248.778	2236.000	4095.347
248.782	2216.000	4095.365
248.786	2198.000	4095.367
248.790	2181.000	4095.354
248.794	2165.000	4095.329
248.798	2149.000	4095.295
248.802	2134.000	4095.254
248.806	2121.000	4095.207
248.810	2107.000	4095.158
248.814	2093.000	4095.109
248.818	2080.000	4095.062
248.822	2067.000	4095.019
248.826	2055.000	4094.983
248.830	2042.000	4094.954
248.834	2029.000	4094.932
248.838	2016.000	4094.917
248.842	2002.000	4094.907
248.846	1988.000	4094.902
248.850	1974.000	4094.902
248.854	1959.000	4094.905
248.858	1945.000	4094.912
248.862	1930.000	4094.921
248.866	1917.000	4094.932
248.870	1903.000	4094.944
248.874	1889.000	4094.958
248.878	1877.000	4094.971
248.882	1864.000	4094.983
248.886	1853.000	4094.995
248.890	1841.000	4095.005
248.894	1829.000	4095.012
248.898	1818.000	4095.018
248.902	1809.000	4095.022
248.906	1799.000	4095.025
248.910	1791.000	4095.026
248.914	1781.000	4095.026
248.918	1773.000	4095.025
248.922	1763.000	4095.024
248.926	1753.000	4095.021
248.930	1741.000	4095.018
248.934	1730.000	4095.015
248.938	1717.000	4095.011
248.942	1704.000	4095.008
248.946	1690.000	4095.004
248.950	1676.000	4095.001
248.954	1662.000	4094.999
248.958	1649.000	4094.997
248.962	1636.000	4094.995
248.966	1623.000	4094.994
248.970	1612.000	4094.993
248.974	1601.000	4094.993
248.978	1591.000	4094.993
248.982	1582.000	4094.993
248.986	1573.000	4094.994
248.990	1565.000	4094.994
248.994	1557.000	4094.995
248.998	1549.000	4094.996
249.002	1541.000	4094.997
249.006	1534.000	4094.998
249.010	1527.000	4094.999
249.014	1521.000	4095.000
249.018	1517.000	4095.000
249.022	1512.000	4095.001
249.026	1507.000	4095.001
249.030	1503.000	4095.002
249.034	1498.000	4095.002
249.038	1493.000	4095.002
249.042	1490.000	4095.002
249.046	1485.000	4095.002
249.050	1482.000	4095.002
249.054	1478.000	4095.002
249.058	1477.000	4095.001
249.062	1475.000	4095.001
249.066	1474.000	4095.001
249.070	1474.000	4095.001
249.074	1474.000	4095.000
249.078	1474.000	4095.000
249.082	1474.000	4095.000
249.086	1475.000	4095.000
249.090	1474.000	4095.000
249.094	1474.000	4095.000
249.098	1475.000	4095.000
249.102	1475.000	4094.999
249.106	1474.000	4094.999
249.110	1475.000	4095.000
249.114	1476.000	4095.000
249.118	1476.000	4095.000
249.122	1477.000	4095.000
249.126	1476.000	4095.000
249.130	1477.000	4095.000
249.134	1478.000	4095.000
249.138	1478.000	4095.000
249.142	1479.000	4095.000
249.146	1481.000	4095.000
249.150	1482.000	4095.000
249.154	1485.000	4095.000
249.158	1488.000	4095.000
249.162	1490.000	4095.000
249.166	1492.000	4095.000
249.170	1495.000	4095.000
249.174	1497.000	4095.000
249.178	1501.000	4095.000
249.182	1505.000	4095.000
249.186	1511.000	4095.000
249.190	1520.000	4095.000
249.194	1533.000	4095.000
249.198	1551.000	4095.000
